eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
111.90625,10.0,1772.75,0.00033532623638166115,0.0,2.7077409625053406,-0.00019345769032952376,0.25325919315218925,0.05568218231201172,1.0,256.0,9.23926725180354,16384.0
168.98863636363637,10.0,3734.25,0.000409537460654974,0.0,2.7061924934387207,-0.0002609932689665584,0.06673476693686098,0.3251142504159361,2.0,512.0,13.62725873029558,32768.0
274.7366310160428,10.0,3848.25,0.0008967794419731945,0.0027516683330759406,2.7016772627830505,-0.0006386056556948461,0.08925772830843925,0.16632063686847687,3.0,768.0,17.88518998748623,49152.0
860.5646400106491,2.1367909908294678,3810.25,0.0008361288491869345,0.0,2.693824350833893,-0.0002815306361299008,0.0792598866391927,0.2514267563819885,4.0,1024.0,22.185731038451195,65536.0
833.9442673992673,2.452747255563736,3812.0,0.0019338784913998097,0.00940958654973656,2.684107542037964,-0.0009888181375572458,0.11758294142782688,0.215238556265831,5.0,1280.0,26.484096964995842,81920.0
822.9969333176864,2.640491873025894,3692.5,0.0010007327509811148,0.0004526774173427839,2.6800417304039,-0.0006356199373840354,0.06451709431712516,0.5054470205795951,6.0,1536.0,30.92150247999234,98304.0
816.5342068098832,2.9179487824440002,3775.25,0.0027210292173549533,0.010106404544785619,2.6836689710617065,-0.0006763538694940507,0.11273531056940556,0.27837179601192474,7.0,1792.0,35.26154162752209,114688.0
903.73,1.6500000059604645,3879.25,0.0013104966492392123,0.0029500325908884406,2.68660044670105,-0.0007263529478223063,0.11394313350319862,0.29433609545230865,8.0,2048.0,39.48540568596218,131072.0
882.82,1.9499999582767487,3881.0,0.0010871909325942397,0.0022786458721384406,2.6911181211471558,-0.0005120959522173507,0.07984672347083688,0.4805266931653023,9.0,2304.0,43.70749698323198,147456.0
864.9449999999999,2.2499999403953552,3888.5,0.0016056457243394107,0.011942545650526881,2.6888225078582764,-0.0010097140038851649,0.08789393398910761,0.43624746054410934,10.0,2560.0,47.921231188985985,163840.0
851.1199999999999,2.550000011920929,3941.0,0.001380740781314671,0.004333496035542339,2.6918575763702393,-0.0008840814880386461,0.07726590195670724,0.4882053881883621,11.0,2816.0,52.078650685201865,180224.0
918.2650000000001,1.3499999642372131,3876.25,0.0015948402869980782,0.007832844974473119,2.6863816380500793,-0.0011807678456534632,0.07195772510021925,0.5144207626581192,12.0,3072.0,56.306284118036274,196608.0
887.6125,1.774999976158142,3884.5,0.0017001598898787051,0.011128743411973119,2.6910614371299744,-0.001373555074678734,0.10775323212146759,0.4318610653281212,13.0,3328.0,60.52427541773068,212992.0
873.54,2.0,3921.0,0.0021470545034389943,0.008855183841660619,2.680093824863434,-0.001223600105731748,0.05667448614258319,0.6623541894368827,14.0,3584.0,64.70294706773711,229376.0
