eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
80.13292829119442,1.448270857334137,1830.25,0.00013574491094914265,0.0,2.707909107208252,2.2273485228652135e-05,0.19248013943433762,0.018393486738204956,1.0,256.0,8.950016530230641,16384.0
154.78830956625075,1.7078877091407776,3617.25,0.00016751721705077216,0.0,2.707612991333008,-0.00023619084277015645,0.12202300317585468,0.026839688420295715,2.0,512.0,13.479765327763744,32768.0
219.91378049153326,1.815235197544098,3580.5,0.00035554302303353325,1.0172526344831567e-05,2.706506609916687,-0.0004748201972688548,0.11601835489273071,0.05045987665653229,3.0,768.0,18.055951017304324,49152.0
485.8725,1.5750000178813934,3616.75,0.0021091604721732438,0.0018768310255836695,2.6991952657699585,-0.0007397942245006561,0.1555178090929985,0.07562306523323059,4.0,1024.0,22.58644439082127,65536.0
493.5525,1.5250000059604645,3696.75,0.001121516979765147,0.0017395019240211695,2.6912805438041687,-0.0005943594551354181,0.20678886771202087,0.09369529783725739,5.0,1280.0,27.018629888247233,81920.0
440.40999999999997,2.0499999821186066,3793.75,0.0014554249064531177,0.0033467611065134406,2.6832640767097473,-0.0007052978053252446,0.26294806227087975,0.11315327882766724,6.0,1536.0,31.33764854806941,98304.0
352.97499999999997,2.6575000286102295,3744.5,0.004000277316663414,0.00806681311223656,2.663799822330475,-0.0013366049679461867,0.24659401923418045,0.128411665558815,7.0,1792.0,35.71361805777997,114688.0
389.0,2.5825000405311584,3662.25,0.002221528848167509,0.0128631591796875,2.6620143055915833,-0.001153393226559274,0.31582923978567123,0.13038039207458496,8.0,2048.0,40.18784985149978,131072.0
377.27250000000004,2.299999952316284,3739.25,0.002641073486302048,0.0034993489389307797,2.6321767568588257,-0.0009219376952387393,0.2865717336535454,0.1640380620956421,9.0,2304.0,44.56990342302015,147456.0
327.5,2.557499974966049,3655.5,0.002841266163159162,0.009552001953125,2.6014351844787598,-0.0017007277565426193,0.3399570994079113,0.20349565148353577,10.0,2560.0,49.05211594351567,163840.0
283.1675,2.5324999690055847,3652.25,0.0036945524625480175,0.022939045913517475,2.594919979572296,-0.0014414218894671649,0.2946273274719715,0.22554557025432587,11.0,2816.0,53.538814948522486,180224.0
287.3075,2.450000047683716,3744.25,0.0031282351119443774,0.011622111080214381,2.5930137038230896,-0.0011864762855111621,0.2514648213982582,0.27892032265663147,12.0,3072.0,57.91493899479974,196608.0
325.01750000000004,2.1749999821186066,3704.0,0.001994947815546766,0.00750732421875,2.601362109184265,-0.0018555475398898125,0.24916469305753708,0.2901463657617569,13.0,3328.0,62.338633685722016,212992.0
351.5175,2.2000000178813934,3684.25,0.002416686329524964,0.012237548828125,2.5919126868247986,-0.00264086268725805,0.2642175853252411,0.3414439409971237,14.0,3584.0,66.78623194905231,229376.0
334.355,2.4749999940395355,3659.0,0.0019129868887830526,0.007919311639852822,2.6089969873428345,-0.0018791112815961242,0.2648374177515507,0.35795386135578156,15.0,3840.0,71.26402790483553,245760.0
301.1,2.449999988079071,3700.75,0.002222009119577706,0.014297485584393144,2.6198899149894714,-0.001991980883758515,0.27250976487994194,0.35792483389377594,16.0,4096.0,75.69151933555258,262144.0
301.05,2.675000011920929,3780.5,0.0017878478101920336,0.009567260509356856,2.6241180896759033,-0.002176934474846348,0.24828901141881943,0.4208682030439377,17.0,4352.0,80.02569790603593,278528.0
331.045,2.575000047683716,3633.5,0.002029381605098024,0.014495849842205644,2.643585681915283,-0.0025480256881564856,0.24469013512134552,0.4343043118715286,18.0,4608.0,84.5350606450811,294912.0
337.935,2.675000011920929,3689.25,0.0017505714495200664,0.008799235103651881,2.637834370136261,-0.0031527207465842366,0.21100976318120956,0.4758726954460144,19.0,4864.0,88.976083192043,311296.0
333.02,2.274999976158142,3681.0,0.0021384491119533777,0.013422647956758738,2.634177029132843,-0.0026219283463433385,0.19611944258213043,0.5582804903388023,20.0,5120.0,93.42805149278138,327680.0
342.695,2.375,3733.0,0.0015681200893595815,0.00978597009088844,2.6406275629997253,-0.0026912359171546996,0.18997329473495483,0.5658975020051003,21.0,5376.0,97.81733417732175,344064.0
364.89250000000004,2.425000011920929,3470.5,0.0016678633692208678,0.010904948110692203,2.644446909427643,-0.0030361227691173553,0.1902889832854271,0.573726698756218,22.0,5632.0,102.53847176401177,360448.0
359.885,2.382500022649765,3685.0,0.0018655806488823146,0.014175414689816535,2.632888376712799,-0.0028646705322898924,0.20605113916099072,0.5951809883117676,23.0,5888.0,106.98497801250778,376832.0
354.23,2.4075000286102295,3681.0,0.0015050556103233248,0.009185791015625,2.6367676854133606,-0.0029005585238337517,0.20532547309994698,0.6151172667741776,24.0,6144.0,111.43635616957908,393216.0
370.025,2.507499933242798,3708.0,0.0018852089415304363,0.012522379634901881,2.634401559829712,-0.0031920288456603885,0.19525684043765068,0.6240671053528786,25.0,6400.0,115.85504619777203,409600.0
373.7125,2.474999964237213,3770.75,0.001999786647502333,0.015294392826035619,2.6412193775177,-0.003474517783615738,0.18295872397720814,0.6293632984161377,26.0,6656.0,120.20040282577975,425984.0
379.7425,2.5999999046325684,3643.25,0.0013696489622816443,0.009490966796875,2.654696047306061,-0.003289604326710105,0.16742330603301525,0.637794978916645,27.0,6912.0,124.69758168980479,442368.0
