eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
40.345,0.004999999888241291,1647.75,0.00011754450133594219,0.0,2.707935631275177,-0.00018794955485645914,0.07243015058338642,-0.05485391616821289,1.0,256.0,9.94150805377285,16384.0
38.86749999999999,0.05999999959021807,3149.0,0.00016484905427205376,0.0,2.7073853611946106,-0.0003026218146260362,0.07572470232844353,0.0007165521383285522,2.0,512.0,15.144518808781868,32768.0
44.36750000000001,0.007499999832361937,3167.5,0.002258431282825768,0.009572346927598119,2.7006974816322327,-0.0006195745791046647,0.08595800306648016,0.02285972237586975,3.0,768.0,20.31677488729474,49152.0
56.57,0.15499999606981874,3212.0,0.0032486056443303823,0.018096923828125,2.6836414337158203,-0.001377534179482609,0.21878408826887608,0.02978445589542389,4.0,1024.0,25.41794894877239,65536.0
61.395,0.08750000083819032,3212.0,0.005496830330230296,0.04099019430577755,2.6556560397148132,-0.0016271894492092542,0.19842789322137833,0.06737808883190155,5.0,1280.0,30.5191510222503,81920.0
67.06,0.15750000532716513,3124.0,0.003502674284391105,0.015594482421875,2.6585389375686646,-0.0008821807932690717,0.2702898904681206,0.09586744010448456,6.0,1536.0,35.764179961784976,98304.0
71.71000000000001,0.19250000081956387,3199.75,0.002864999114535749,0.014312744373455644,2.6413666009902954,-0.0012690918811131269,0.2682574689388275,0.1272771656513214,7.0,1792.0,40.884273927804315,114688.0
63.807500000000005,0.2774999998509884,3254.5,0.003934099222533405,0.015238444088026881,2.627232551574707,-0.0015563486667815596,0.186114139854908,0.20274463295936584,8.0,2048.0,45.91814710680046,131072.0
66.655,0.20999999810010195,3221.5,0.0022125354153104126,0.011464437004178762,2.612804114818573,-0.0013857327576261014,0.19659048318862915,0.22940362989902496,9.0,2304.0,51.004318979539676,147456.0
67.71499999999999,0.16000000480562449,3228.0,0.0022542905062437057,0.005086263059638441,2.6038416028022766,-0.001069499077857472,0.244242075830698,0.24352113902568817,10.0,2560.0,56.08038645228953,163840.0
70.9825,0.2925000051036477,3221.5,0.002956245036330074,0.013285319088026881,2.5877164006233215,-0.0016885348450159654,0.23639865219593048,0.28453412652015686,11.0,2816.0,61.16636652851594,180224.0
75.60249999999999,0.30249999836087227,3226.0,0.0029713077819906175,0.018880208488553762,2.5830273628234863,-0.001441091560991481,0.21837055310606956,0.3136804401874542,12.0,3072.0,66.24572164655547,196608.0
67.58999999999999,0.2474999986588955,3265.0,0.00222161685815081,0.004191080690361559,2.5704578161239624,-0.0013246776798041537,0.23686828091740608,0.3220611959695816,13.0,3328.0,71.26379119727062,212992.0
81.9875,0.3374999947845936,3199.75,0.002232375380117446,0.013097126968204975,2.5576760172843933,-0.001820047211367637,0.2063496708869934,0.38285160064697266,14.0,3584.0,76.38404115126468,229376.0
74.4325,0.4099999964237213,3179.5,0.0022432509576901793,0.010752360103651881,2.557599425315857,-0.0018675939354579896,0.2241513766348362,0.38410332798957825,15.0,3840.0,81.53798173123505,245760.0
75.46,0.3200000021606684,3273.75,0.003725505608599633,0.01919046975672245,2.5276302099227905,-0.0018948865617858246,0.24314873293042183,0.4083307981491089,16.0,4096.0,86.54379819831229,262144.0
78.4025,0.32999999448657036,3296.5,0.003370972815901041,0.016393025871366262,2.5214763879776,-0.0020021600066684186,0.25689923018217087,0.4037451148033142,17.0,4352.0,91.51435742151807,278528.0
75.3475,0.2625000048428774,3260.0,0.002615517587400973,0.014302571536973119,2.5179736614227295,-0.0023067355796229094,0.19430487975478172,0.481063574552536,18.0,4608.0,96.54033885675017,294912.0
65.78,0.3774999901652336,3270.75,0.003725935413967818,0.018295288318768144,2.5284727811813354,-0.0029663435998372734,0.21593906357884407,0.44619397073984146,19.0,4864.0,101.54999685203074,311296.0
72.8625,0.2824999988079071,3223.75,0.0036688357358798385,0.0178070068359375,2.5122329592704773,-0.0026843373489100486,0.19511712342500687,0.4959060624241829,20.0,5120.0,106.6323104990006,327680.0
72.10749999999999,0.3825000002980232,3236.75,0.003083011310081929,0.015457153553143144,2.5228188037872314,-0.003060036397073418,0.23044034838676453,0.5024426355957985,21.0,5376.0,111.69510867426288,344064.0
75.26750000000001,0.5174999926239252,3166.0,0.003214663884136826,0.017857869155704975,2.5246917605400085,-0.0023080239188857377,0.2579771764576435,0.4787423759698868,22.0,5632.0,116.87023111281451,360448.0
71.235,0.33250000048428774,3310.25,0.002198034373577684,0.0086517333984375,2.5363306999206543,-0.0021306296985130757,0.22516166791319847,0.5300374627113342,23.0,5888.0,121.81968512479216,376832.0
72.24000000000001,0.6275000125169754,3189.0,0.003324839344713837,0.019927978049963713,2.523888647556305,-0.002660264930455014,0.23120776936411858,0.5858899056911469,24.0,6144.0,126.95692592902924,393216.0
74.5075,0.5699999928474426,3213.25,0.002632010728120804,0.015151977306231856,2.553720235824585,-0.0031933750433381647,0.23611517995595932,0.5797121301293373,25.0,6400.0,132.05594762900728,409600.0
74.95,0.42750000208616257,3220.75,0.002787281118799001,0.01633707690052688,2.54936546087265,-0.0014709482784383,0.22916386276483536,0.6588632985949516,26.0,6656.0,137.14360397079145,425984.0
76.05250000000001,0.3974999990314245,3186.5,0.00295779830776155,0.020304362289607525,2.538390815258026,-0.0019351663650013506,0.23087552562355995,0.679263286292553,27.0,6912.0,142.2854367212858,442368.0
79.405,0.3449999988079071,3297.25,0.0024417367530986667,0.014053344493731856,2.520885646343231,-0.002716357819736004,0.2281297780573368,0.6376750618219376,28.0,7168.0,147.25475279075908,458752.0
82.3625,0.5700000002980232,3226.25,0.0026483553810976446,0.014444987056776881,2.5130709409713745,-0.0013571383751695976,0.30295031145215034,0.6441460251808167,29.0,7424.0,152.33328849103418,475136.0
65.35499999999999,0.5050000101327896,3253.75,0.0035240332363173366,0.025232950691133738,2.473176598548889,-0.0034151801955886185,0.2372642159461975,0.7226889915764332,30.0,7680.0,157.36890969553497,491520.0
76.19,0.39000000059604645,3254.25,0.0029376641614362597,0.018671671394258738,2.490875780582428,-0.0032779601169750094,0.23953420668840408,0.6626073718070984,31.0,7936.0,162.40383116630255,507904.0
77.275,0.5249999985098839,3238.5,0.004255530773662031,0.034062703140079975,2.46450412273407,-0.004337851365562528,0.22303711622953415,0.715578556060791,32.0,8192.0,167.4633559017966,524288.0
73.0375,0.4649999961256981,3195.0,0.0034802083973772824,0.02615865133702755,2.493499457836151,-0.0037449155934154987,0.22577989846467972,0.6616842374205589,33.0,8448.0,172.59163423877908,540672.0
78.4625,0.5250000059604645,3278.5,0.00377143663354218,0.03111775778234005,2.467864513397217,-0.0031431624083779752,0.2348015457391739,0.6970220394432545,34.0,8704.0,177.58916069802945,557056.0
80.39250000000001,0.6599999964237213,3245.5,0.003706121351569891,0.028188069816678762,2.481277048587799,-0.00435988896060735,0.24541323259472847,0.720301128923893,35.0,8960.0,182.63762797275558,573440.0
78.48750000000001,0.5625000074505806,3311.75,0.004216344212181866,0.0363922119140625,2.4833028316497803,-0.003958861110731959,0.23630783334374428,0.6797866895794868,36.0,9216.0,187.58561030498822,589824.0
80.08500000000001,0.7174999937415123,3249.25,0.003874611051287502,0.030385335441678762,2.477492392063141,-0.0022984363313298672,0.29734888672828674,0.7062468379735947,37.0,9472.0,192.62822837778367,606208.0
79.3125,0.4974999949336052,3284.0,0.004106217704247683,0.034220377914607525,2.456062376499176,-0.005238605779595673,0.22097176685929298,0.7281412221491337,38.0,9728.0,197.61774108052487,622592.0
87.6525,0.8825000077486038,3245.75,0.003949869773350656,0.03196207666769624,2.447849750518799,-0.0013202884001657367,0.3417236730456352,0.7253543138504028,39.0,9984.0,202.66607938150992,638976.0
80.38250000000001,0.7625000029802322,3272.5,0.0030315234907902777,0.01897176099009812,2.4519423246383667,-0.002720831602346152,0.25238676741719246,0.7743405140936375,40.0,10240.0,207.67244843929075,655360.0
92.26500000000001,0.9125000089406967,3236.75,0.0039242630009539425,0.03386433981359005,2.4415407180786133,-0.0031928620883263648,0.2830698676407337,0.765648864209652,41.0,10496.0,212.73477127126534,671744.0
83.125,0.8774999976158142,3256.0,0.003463643428403884,0.027893066871911287,2.4577412605285645,-0.003145675698760897,0.30395563691854477,0.7253697589039803,42.0,10752.0,217.7668761385139,688128.0
74.405,0.6249999925494194,3252.75,0.003848526917863637,0.03058878518640995,2.439125657081604,-0.004661287646740675,0.2775622420012951,0.7426083721220493,43.0,11008.0,222.80406999375555,704512.0
84.0425,0.802499994635582,3291.25,0.003997989173512906,0.03436279296875,2.4303464889526367,-0.004819089313969016,0.2367480769753456,0.7535727433860302,44.0,11264.0,227.7825411435042,720896.0
77.91749999999999,0.8200000077486038,3155.75,0.003932646126486361,0.0350494384765625,2.4174903631210327,-0.004343014792539179,0.28444012999534607,0.7539767511188984,45.0,11520.0,232.9740652765031,737280.0
98.5175,0.8900000005960464,3277.5,0.003160585882142186,0.026947021484375,2.4230953454971313,-0.004327542323153466,0.2659454122185707,0.7436706088483334,46.0,11776.0,237.97336243203608,753664.0
94.08500000000001,0.7750000059604645,3301.75,0.004290765966288745,0.041651408188045025,2.412212371826172,-0.0052501511527225375,0.2606991045176983,0.7308946661651134,47.0,12032.0,242.93570289903437,770048.0
99.13250000000001,0.9599999934434891,3259.25,0.00443156179971993,0.0377044677734375,2.391029477119446,-0.004752797598484904,0.23034774512052536,0.7781763002276421,48.0,12288.0,247.96269087228575,786432.0
87.22500000000001,0.9799999743700027,3227.0,0.004586519091390073,0.04584248922765255,2.390965521335602,-0.0038323082262650132,0.2671291418373585,0.7630795426666737,49.0,12544.0,253.0404210840352,802816.0
102.8375,0.6650000065565109,3234.5,0.004265106050297618,0.043060302734375,2.4135103821754456,-0.005528409266844392,0.21132810041308403,0.7942164801061153,50.0,12800.0,258.1059227595106,819200.0
95.2475,1.0975000113248825,3219.0,0.003986875817645341,0.03778584860265255,2.3918110132217407,-0.0027901086723431945,0.2919018603861332,0.7765403799712658,51.0,13056.0,263.1961998013139,835584.0
101.1975,0.9374999850988388,3289.75,0.004554251441732049,0.044443766586482525,2.3870054483413696,-0.005879718926735222,0.2301459051668644,0.7837483286857605,52.0,13312.0,268.1771460872842,851968.0
119.005,1.362500011920929,3207.0,0.00537973060272634,0.06288655661046505,2.382440209388733,-0.004424215410836041,0.3105444684624672,0.7126936912536621,53.0,13568.0,273.2855676707986,868352.0
103.34,1.0074999928474426,3259.75,0.004864274873398244,0.048060099594295025,2.4066416025161743,-0.005864746985025704,0.22999242693185806,0.7833061814308167,54.0,13824.0,278.3122727192822,884736.0
101.0175,1.0275000184774399,3233.25,0.003689686767756939,0.0339202880859375,2.4209879636764526,-0.004944798536598682,0.265602208673954,0.7685267217457294,55.0,14080.0,283.38061191677116,901120.0
106.7775,1.2174999713897705,3185.25,0.004669127520173788,0.0443878173828125,2.3929619193077087,-0.005556711810640991,0.28861575573682785,0.7724871151149273,56.0,14336.0,288.52440665650647,917504.0
122.39999999999999,1.2849999964237213,3193.0,0.0053995088674128056,0.060333251953125,2.3828132152557373,-0.005103743518702686,0.25430166348814964,0.7697982713580132,57.0,14592.0,293.6562492820667,933888.0
109.3025,1.2999999821186066,3299.5,0.00537404406350106,0.057240803726017475,2.3628116250038147,-0.005278883036226034,0.27535028755664825,0.7831281535327435,58.0,14848.0,298.6221545775188,950272.0
125.5925,1.467500001192093,3255.25,0.0055842644069343805,0.06252034474164248,2.328905403614044,-0.007344283512793481,0.2522427476942539,0.7948137111961842,59.0,15104.0,303.65542884002207,966656.0
120.8925,1.340000033378601,3255.5,0.005307692103087902,0.05693562887609005,2.3358232975006104,-0.006144399638287723,0.26176706328988075,0.7905457988381386,60.0,15360.0,308.6882358622679,983040.0
113.135,1.4200000166893005,3234.0,0.004699354409240186,0.046742756851017475,2.335790991783142,-0.0056796540739014745,0.31160368770360947,0.7689330987632275,61.0,15616.0,313.75501228449866,999424.0
123.91749999999999,1.6699999868869781,3189.0,0.004808929632417858,0.051417033188045025,2.3418651819229126,-0.004215514636598527,0.2858671098947525,0.7990043051540852,62.0,15872.0,318.8927664377552,1015808.0
128.8125,1.4474999904632568,3322.5,0.004787120968103409,0.04976908303797245,2.341154634952545,-0.006669097580015659,0.26320719346404076,0.7678862698376179,63.0,16128.0,323.82387258298695,1032192.0
135.92249999999999,1.7775000035762787,3271.75,0.005209327093325555,0.056574503891170025,2.3269776105880737,-0.005740263964980841,0.29600320756435394,0.7784589976072311,64.0,16384.0,328.8322331729869,1048576.0
122.39999999999999,1.5250000059604645,3303.25,0.004855369566939771,0.0497894287109375,2.335533916950226,-0.005941874114796519,0.31262122839689255,0.7478495948016644,65.0,16640.0,333.7927196054952,1064960.0
135.96,1.3275000005960464,3262.25,0.005052015418186784,0.054270426742732525,2.3539766669273376,-0.0072643718449398875,0.2403046414256096,0.7824118249118328,66.0,16896.0,338.81521913030883,1081344.0
129.64499999999998,1.5250000059604645,3265.75,0.00554709427524358,0.06323242001235485,2.33830064535141,-0.006466039572842419,0.2690696716308594,0.7728826552629471,67.0,17152.0,343.8323252462724,1097728.0
139.9875,1.6874999701976776,3280.5,0.005967864184640348,0.0695241279900074,2.3226603865623474,-0.0045551295625045896,0.2689099945127964,0.8029370121657848,68.0,17408.0,348.826775627007,1114112.0
165.725,1.9774999916553497,3284.0,0.004914832417853177,0.050710042007267475,2.308398485183716,-0.006560511887073517,0.2651701979339123,0.7757033072412014,69.0,17664.0,353.8159827582713,1130496.0
156.585,1.8675000071525574,3266.25,0.006235576118342578,0.07309977151453495,2.323109447956085,-0.006487493752501905,0.2796633206307888,0.7664704844355583,70.0,17920.0,358.8319966112613,1146880.0
167.3925,2.3600000739097595,3269.0,0.008225455414503813,0.100799560546875,2.302909553050995,-0.0018877559632528573,0.31767944246530533,0.7791287861764431,71.0,18176.0,363.84431513250456,1163264.0
141.22,2.120000034570694,3289.0,0.004720286349765956,0.04809061624109745,2.2788025736808777,-0.0037732940982095897,0.34146934747695923,0.8017749339342117,72.0,18432.0,368.8263083435304,1179648.0
154.2625,2.185000002384186,3217.0,0.005413730163127184,0.060231526382267475,2.2969889640808105,-0.003479193605016917,0.32307230681180954,0.7815843038260937,73.0,18688.0,373.9195600692765,1196032.0
162.62,2.3925000429153442,3270.75,0.005767808062955737,0.06563822459429502,2.276430368423462,-0.00447071943199262,0.30404096096754074,0.7951995693147182,74.0,18944.0,378.92862028523814,1212416.0
163.1275,2.4300000071525574,3329.25,0.006398828234523535,0.07377115823328495,2.2381152510643005,-0.007099771988578141,0.29375993087887764,0.7887250706553459,75.0,19200.0,383.8505121745111,1228800.0
200.85500000000002,2.7725000381469727,3299.5,0.006166915176436305,0.07021586038172245,2.232134997844696,-0.0037990674609318376,0.3549472466111183,0.7731580212712288,76.0,19456.0,388.81596551529947,1245184.0
164.7325,1.8699999749660492,3331.0,0.00774964748416096,0.0926869697868824,2.272874414920807,-0.003677111759316176,0.261417031288147,0.7915436178445816,77.0,19712.0,393.7346550000366,1261568.0
186.47250000000003,2.447499930858612,3274.75,0.0071228258311748505,0.0856170654296875,2.225266993045807,-0.0037752111675217748,0.2692700885236263,0.7795307822525501,78.0,19968.0,398.73790302177076,1277952.0
183.88750000000002,2.4000000059604645,3278.25,0.007426608237437904,0.08733113668859005,2.2373384833335876,-0.0038608741015195847,0.3111896440386772,0.755094151943922,79.0,20224.0,403.73628451349214,1294336.0
175.8925,2.51500004529953,3251.5,0.006556738982908428,0.0754241943359375,2.2260215878486633,-0.0038588219322264194,0.2845100164413452,0.7871341034770012,80.0,20480.0,408.77539388200967,1310720.0
201.19,2.8675000071525574,3265.5,0.0044987829169258475,0.0440521240234375,2.2237769961357117,-0.005099953850731254,0.3271855115890503,0.7626615725457668,81.0,20736.0,413.79252676002216,1327104.0
182.81,2.6299999356269836,3223.5,0.005493553588166833,0.06058756448328495,2.2077720165252686,-0.006017680512741208,0.2857651077210903,0.8060823753476143,82.0,20992.0,418.8755928305036,1343488.0
181.64499999999998,2.295000046491623,3244.25,0.005424702423624694,0.058680216781795025,2.24495005607605,-0.005167167400941253,0.2775656618177891,0.798309575766325,83.0,21248.0,423.9265226830321,1359872.0
183.35999999999999,2.270000010728836,3191.0,0.005135950515978038,0.052912394516170025,2.238818049430847,-0.004838814027607441,0.259846318513155,0.8177254050970078,84.0,21504.0,429.0608722352772,1376256.0
213.22750000000002,2.5350000262260437,3253.0,0.006867518648505211,0.08113606832921505,2.2408511638641357,-0.0048357173800468445,0.24665438756346703,0.8071931581944227,85.0,21760.0,434.09771287828335,1392640.0
225.9975,2.572499990463257,3298.0,0.005936431814916432,0.0664469413459301,2.2022361159324646,-0.007049964158795774,0.2559189982712269,0.797332052141428,86.0,22016.0,439.06613241153536,1409024.0
